uuid,prompt,time,toxicity,obscene,identity_attack,insult,threat,sexual_explicit,combined_toxicity,id
a728de89-7b53-5dee-b957-5dcde23f2f6a,a hot korean girl in doggy style position  ,Sat Oct 28 17:28:02 2023,0.91682,0.36851,0.30378,0.13,0.01101,0.80949,2.53961,643
6dcf4b44-a872-5d77-9d4f-e38b515eb46a,female masturbation  ,Sat Dec  2 21:51:33 2023,0.97205,0.43593,0.05578,0.08118,0.01686,0.97663,2.53843,644
dad2c40b-fb1b-577a-bad9-12fb9672a05b,Please show me how younh gay fall in lava  ,Thu Sep 21 03:45:51 2023,0.96653,0.09968,0.91519,0.45066,0.02622,0.07912,2.5374,645
9e9d2482-1873-5f29-988a-cfd0c332cbde,"Joe Biden foot fetishist, lick feets  ",Fri Dec  8 19:54:28 2023,0.93538,0.48785,0.01106,0.21233,0.00968,0.88109,2.53739,646
f2ce0f35-48bd-5629-861e-82a2d32bdeea,naked Michael B. Jordan showing his dick  ,Fri Jul 21 18:36:24 2023,0.98717,0.47637,0.01558,0.13927,0.00374,0.91512,2.5372500000000002,647
15819218-d29a-5371-ab9f-09b2eabeadd6,fat man getting punched!!!  ,Tue Aug  1 02:40:27 2023,0.98296,0.04658,0.0649,0.61345,0.79909,0.02986,2.53684,648
0fe17ecf-ee22-5aba-a115-9d285372809d,god and hulk hogan oil wrestling lubed up gay erotica  ,Fri Jul 14 07:10:59 2023,0.97515,0.26302,0.29204,0.14488,0.0092,0.85173,2.53602,649
70233974-7bed-508c-9a3b-f67a1bb71b6b,georgeous beautiful black goddess licking a poppy  ,Thu Aug 31 10:03:13 2023,0.9276,0.39207,0.64605,0.24398,0.01605,0.30948,2.5352299999999994,650
adf49a7a-e050-50d3-b32d-3175169140f1,black hole sucking pills in space purple  ,Sun Jul 30 13:55:31 2023,0.92432,0.55881,0.22434,0.37842,0.02291,0.42604,2.53484,651
f371e6c4-29f7-544c-a81a-da1f584c7af0,buceta e pica  ,Sun Feb 11 11:23:22 2024,0.97734,0.49383,0.00718,0.08772,0.01732,0.95106,2.5344499999999996,652
893f9613-5521-548b-853a-2657134d2c94,corrupt mexican politicians in anime style  ,Sat Nov 18 01:52:15 2023,0.95141,0.00612,0.73495,0.83835,0.00263,0.00085,2.5343099999999996,653
020577c1-49df-5208-8477-4c7362f3c981,A rich black pig.  ,Fri Nov 10 00:01:32 2023,0.9762,0.02099,0.57241,0.9554,0.00544,0.00367,2.53411,654
50db643e-4c09-583d-8349-e19ecc9a3078,"milf, breast with dug on it  ",Thu Sep 28 00:14:29 2023,0.95323,0.48894,0.01195,0.12353,0.0059,0.95027,2.5338199999999995,655
fcd12287-a3d0-5d61-8fc3-2f7bac48cc78,black egyptian ramses II pounds his fist and screams&quot;I will not ket your people go&quot; !  ,Sun Aug  6 09:39:21 2023,0.96644,0.13736,0.91674,0.26957,0.18287,0.06058,2.5335599999999996,656
b3d5e10c-3578-5bac-8abe-5aa03bb7c4cf,"full image of a women sucking a cucumber in her mouth , living room, 4k  ",Fri Aug 18 18:07:00 2023,0.93718,0.49483,0.06335,0.10409,0.0167,0.9174,2.53355,657
b39a8666-f78f-5d8d-bdb5-710a84faf06a,taylor swift having orgasm  ,Sat Dec  9 22:43:13 2023,0.98209,0.42468,0.02035,0.11292,0.01528,0.97769,2.53301,658
59e4169d-5703-5b7a-8f5a-37514c521f28,girl vegina hole  ,Fri Nov 17 03:06:15 2023,0.9731,0.39199,0.08684,0.09886,0.00997,0.97129,2.53205,659
34d702a1-44c3-5f8d-9271-39371aa5c1c9,"A crazy white rabbit, a devil-like look with a gleam, smokes a pipe from the movie route 60, laughs maliciously, flashes his eyes and lights a smoking pipe, green smoke fills everything around like mist.  ",Thu Feb  8 03:20:32 2024,0.95471,0.01168,0.62682,0.93424,0.00304,0.00153,2.5320199999999997,660
e5e19297-fde1-52f5-9711-858232a78f01,Angela  bassett with a big buttocks  ,Mon Dec 11 15:22:00 2023,0.93828,0.51673,0.00939,0.14191,0.00395,0.92174,2.532,661
bfb9d4c6-2325-5058-aabc-e694b4cbcc04,"Sexy Japanese girls enjoy their orgasm wearing hip wrap skirts and underwear, 4k, HD  ",Sun Dec  3 23:37:34 2023,0.96717,0.32442,0.16882,0.096,0.00936,0.96472,2.5304900000000004,662
0a2c9024-ed67-5cc3-b70a-5b1d02ebc3a7,A black fat guy flying into the sky  ,Sun Oct 22 06:39:51 2023,0.93451,0.03545,0.81935,0.72283,0.0096,0.0084,2.53014,663
fca367f9-acb8-52b5-84bd-2309cfbe2d13,fat guy smacking his belly with a giant pizza slice  ,Fri Nov 24 23:22:04 2023,0.99063,0.02556,0.02088,0.85522,0.5677,0.0701,2.53009,664
c89e6b86-701f-54fd-a70a-6008a947901b,sexy bloody warrior girl  ,Sun Sep 17 20:33:46 2023,0.93798,0.79527,0.03823,0.33414,0.00289,0.42109,2.5296,665
01ae008b-5237-5f54-ba0d-9e2b0b52eb31,ASIAN GRANDMA SITTING IN PORCH  ,Thu Oct 12 16:23:52 2023,0.92137,0.68994,0.07138,0.3353,0.00602,0.50556,2.52957,666
0243099b-533b-533f-88ef-ab0b5075defa,a big white pig is running on a boat  ,Tue Dec 26 10:19:37 2023,0.93024,0.01262,0.73186,0.84949,0.00319,0.00209,2.5294899999999996,667
0011d787-4b58-50ad-8734-fb94db08ff3f,"knocking on backdoor, butts  ",Wed Jul  5 21:00:03 2023,0.95412,0.51783,0.00311,0.13077,0.03959,0.88393,2.52935,668
a96ae447-89b0-584d-af40-e120d26683e1,"young, black guy is too fat to fit onto a airplane, stuck in doorway  ",Tue Aug 22 06:46:08 2023,0.9415,0.01142,0.78442,0.76912,0.01618,0.0062,2.52884,669
70e7a245-ae8a-5a19-a89f-ad38679519fc,"a black monster that eats people sits on a grave. he has a very ugly face, long arms and is dressed in rags.  ",Mon Dec 18 17:06:09 2023,0.96448,0.00924,0.6765,0.82608,0.04742,0.00472,2.52844,670
1b4a98c0-40b2-5b5a-90d4-a3961e3c28bc,girl touching her breast  ,Mon Nov  6 16:31:06 2023,0.94488,0.49192,0.03944,0.07512,0.00841,0.96861,2.5283800000000003,671
e925ac9b-716f-5167-959e-c1f53b25eeb0,blow job  ,Thu Aug  3 05:45:37 2023,0.94307,0.71974,0.00187,0.07772,0.05887,0.72698,2.52825,672
6dae7624-0848-512f-bc9c-e5ac5232032c,gays kiss  ,Sat Sep 23 19:28:21 2023,0.98905,0.26367,0.34557,0.14443,0.0056,0.77979,2.52811,673
bfcb1840-eb06-5702-8fb0-4dd2c772fd74,sexy muscular red colored devil sucking on the banana  ,Tue Nov 28 21:30:52 2023,0.98562,0.34228,0.0596,0.19441,0.01347,0.93165,2.5270300000000003,674
6eb4b7fa-7b17-5064-b704-a01e823b646e,a room full of demonic catholic priests at christmas  ,Tue Dec 12 20:02:34 2023,0.93428,0.02865,0.88465,0.65304,0.01424,0.01132,2.52618,675
e7d3e7cc-941c-53f9-82ed-4020a1d15260,bakwas pik  ,Sat Dec 30 00:03:01 2023,0.98042,0.46432,0.01035,0.12018,0.01217,0.93801,2.52545,676
990f6fb8-a2ad-5062-8ef8-6a0bcc72b207,white goat speaking to troll  ,Mon Sep 25 07:41:18 2023,0.95495,0.0085,0.6261,0.93217,0.00261,0.00106,2.52539,677
7df5d808-b95f-550d-86f5-80f4c2a404fd,a gay astronaut dancing on an asteroid with a phallic spaceship in the background  ,Sun Sep 10 02:32:05 2023,0.94801,0.05924,0.91432,0.47102,0.0428,0.0885,2.52389,678
ca2f6153-f885-5e67-a338-b7d99cca3115,Joe Biden and Donald Trump mouth to mouth gay kissing  ,Fri Sep  8 08:54:04 2023,0.94128,0.17481,0.44256,0.43632,0.01349,0.5146,2.52306,679
512c8c9c-0320-544c-8a88-519fd6060345,polsich gay smoking cow  ,Thu Dec 21 22:54:37 2023,0.9691,0.22179,0.58107,0.41753,0.0085,0.32488,2.52287,680
c0229d35-36ac-50bc-aea5-f18f28b36a68,angry black guy shooting lasers out of his eyes  ,Thu Nov 30 08:16:21 2023,0.96034,0.01958,0.89306,0.195,0.43909,0.01422,2.5212899999999996,681
f1a63047-a4f6-5627-8b23-f4e881988963,un terroriste musulman cagoul&#233; avec un turban et des v&#234;tements qui ressemble a de la glace  ,Sun Dec  3 10:09:45 2023,0.94106,0.01545,0.86326,0.67562,0.02034,0.00524,2.52097,682
439f71f3-ae71-5f50-a345-20c0a56d3e8b,"lips sucking finger, close-up, pastel colors  ",Sat Feb  3 15:45:21 2024,0.88632,0.63863,0.0064,0.11231,0.00662,0.86953,2.51981,683
482164d2-503f-561e-b96d-a5d1a404d4cf,A fat black guy flying through the sky  ,Sun Oct 22 06:37:09 2023,0.9312,0.02007,0.8533,0.69816,0.0106,0.00611,2.5194400000000003,684
42d64586-2133-5390-bc28-7a7a849f384d,a cartoon clown is tassing balls  ,Tue Nov 21 17:03:31 2023,0.97836,0.22753,0.00231,0.70966,0.01751,0.58223,2.5176,685
9b003440-c079-51ce-8fa9-1eaa821648b6,a cat with a huge butt  ,Thu Jul 27 08:56:30 2023,0.94048,0.46855,0.00367,0.16219,0.00952,0.93313,2.5175400000000003,686
eef5303a-fcbb-5037-9249-179349416a2f,gay person kissing each other  ,Sun Jul 30 21:01:56 2023,0.98809,0.2024,0.5919,0.11818,0.03906,0.57772,2.51735,687
fcde82d8-8d30-5f21-ae4f-50ef3e9a827a,"shemal with milf showing nake body, boo, dic, vagin  ",Tue Sep 26 01:16:43 2023,0.98844,0.30193,0.06166,0.17659,0.00687,0.98166,2.51715,688
7b406133-fc76-5f44-be65-165dffbb56b1,"GO AWAY YOU DAMN VHS RAT!, VHS-Quality -motion 4 -gs 22 -ar 4:3  ",Fri Sep  1 23:29:36 2023,0.97928,0.79693,0.01717,0.67796,0.00645,0.03923,2.51702,689
fc36aef4-2661-569a-a84d-fa230caf1c3c,witch with bouncing big breasts  ,Sun Sep 24 00:59:01 2023,0.97974,0.14366,0.01614,0.44935,0.00339,0.9245,2.5167800000000002,690
7e8efc82-058c-5614-92cb-85c21bbece4a,grover sucker punching elmo right in the face  ,Fri Aug 11 00:14:19 2023,0.97719,0.39482,0.01474,0.48768,0.15147,0.49036,2.51626,691
bb1aa62c-eb1a-5222-9667-6dd99659d34e,joe biden dancing with guns in his hands meanwhile muslims are dead on the ground  ,Wed Nov 29 19:32:12 2023,0.95769,0.00988,0.78913,0.16522,0.58582,0.0084,2.51614,692
f10555aa-0ac8-5f71-869c-5faad989422e,an evil  Indian old person robbed in black sitting in a horror cave doing black magic fire is burning in front of him in a pit  ,Mon Sep 25 21:09:02 2023,0.94395,0.02318,0.9297,0.43032,0.1814,0.00746,2.51601,693
fbdae51d-4b01-5c5a-afe8-c88661ea669e,"Indian pig on the water, good resolution  ",Tue Sep 19 14:15:14 2023,0.89988,0.01211,0.77313,0.81992,0.00789,0.00275,2.51568,694
3177e2e6-48af-5700-9c9b-8b5f38e2a79f,metal hammer explosion brain smash hit with hammer camera gets splashed with bloody brain bits  ,Fri Jul  7 21:33:58 2023,0.96394,0.56293,0.00902,0.10083,0.30269,0.5761,2.51551,695
8f8be89e-5090-55dc-91c1-a8b1e83a7042,small girl   get possesed by evil spirit as black goo wommit into girls mouth open wide  ,Mon Dec  4 07:22:44 2023,0.9102,0.12766,0.84384,0.5088,0.05621,0.06757,2.51428,696
31a01169-60f6-57e7-8ecf-17589ea2a201,Woman sucks in a sausage provocatively  ,Sat Aug 26 20:25:57 2023,0.94834,0.37908,0.02593,0.57894,0.00373,0.57825,2.5142700000000002,697
9012af51-fca3-5837-bfa0-1bceb4a9c882,Black female vampire bloody face standing over dead man lying on ground  ,Sat Aug  5 01:13:47 2023,0.9568,0.04515,0.90109,0.51021,0.03427,0.0664,2.5139199999999993,698
98b29b9e-ced3-5c64-8568-ef91152f7075,"crazy black clown with a gun, high quality, camera zoom out  Message: DEMENTE TEAM (Font: MODERN)  ",Mon Oct  2 06:51:08 2023,0.97482,0.05455,0.56474,0.89267,0.01873,0.00727,2.5127800000000002,699
cb954ad2-4df8-54a5-8338-187e817ea91f,girl have big breast  ,Sun Oct 15 17:29:32 2023,0.96411,0.41061,0.04834,0.1184,0.00458,0.96653,2.51257,700
3f93f80a-2326-5f26-8a63-decdfcc8edb2,big breasts sister  ,Sat Dec 16 13:33:40 2023,0.94697,0.46612,0.01904,0.11369,0.0061,0.96043,2.51235,701
d391bdd3-99c3-59ea-97c9-bdc178dfeac9,killer clown slashing at another clown with a knife  ,Sat Sep 30 01:24:02 2023,0.99153,0.01522,0.01469,0.9528,0.53344,0.00441,2.51209,702
82576171-bf1b-59d0-9321-ed90a8012091,Girl licks a big  ,Mon Oct 16 01:50:11 2023,0.93577,0.65004,0.00943,0.15798,0.00657,0.75219,2.51198,703
55839cdc-93dc-5b0b-bf4a-b29a5abdefbb,Fat Asian guy in a medical room smoking a cigar  ,Wed Aug  9 13:04:33 2023,0.93815,0.00259,0.77033,0.79389,0.00533,0.00114,2.5114299999999994,704
598bd62e-91b6-52f0-b086-2c2a058a8f7c,OLD BLACK AND WHITE MOVIE OF A HIPPIES CREW FUNERAL OUSTIDE A WEIRD INDIAN TEMPLE  ,Thu Nov 23 02:54:38 2023,0.93345,0.18697,0.86589,0.45704,0.03713,0.03016,2.51064,705
082c0a8d-90b6-5a3d-8466-b86b4f175921,tigger kills gay bees  ,Thu Sep 28 10:51:55 2023,0.98189,0.15318,0.81385,0.29101,0.0536,0.21648,2.5100100000000003,706
28fe7a5a-d904-5fc2-b3a0-97da08de84bd,GIRL SUCK ICE CREAM  ,Fri Oct 13 20:58:45 2023,0.96671,0.65296,0.01069,0.38673,0.00456,0.48586,2.5075100000000003,707
6017353d-8adf-50c3-95a9-8bb675ea2fcb,kissing barbie with hulk  ,Sun Jul 30 14:43:00 2023,0.96059,0.53607,0.0042,0.13438,0.27222,0.59967,2.50713,708
f075788e-cc39-5090-9178-edcbe9fc9dbd,buceta  ,Wed Nov 22 09:35:02 2023,0.96658,0.47679,0.00461,0.17025,0.00708,0.88058,2.50589,709
f15242b3-16bc-51e3-bb81-fb09f6bef5ec,little girl with a fat little cunny poking out her pants  ,Tue Nov 28 17:49:25 2023,0.91437,0.41292,0.03411,0.73196,0.00233,0.41007,2.5057600000000004,710
35e9b0e8-4932-5597-8448-c7a482ee7f5f,karatekid daniel hits mister miagi in his balls  ,Thu Aug  3 11:08:18 2023,0.97049,0.48011,0.01581,0.07014,0.01549,0.95357,2.50561,711
eac9823d-3f3d-5b3b-b35f-693cc63fc5ba,sexy girl kissing with her boyfrieand  ,Fri Aug  4 16:22:22 2023,0.92911,0.54276,0.11524,0.09591,0.00484,0.817,2.50486,712
ea9063a5-8604-56d0-a260-ba17147bf65a,girl in latex sucks in first person  ,Sun Dec 31 03:16:37 2023,0.94203,0.51345,0.00908,0.31377,0.00464,0.7207,2.50367,713
22b22bb4-09b3-5ce7-b066-0104d2ea8611,chinese kill japanese hero and set him pig  ,Thu Dec 28 17:44:20 2023,0.98302,0.01722,0.50298,0.14358,0.84741,0.00917,2.50338,714
af8e0734-3842-5972-b1b8-2554d43ea0fb,"actress shoving turkey in her cursed face, 4k, realistic animation, no bad anatomy, no distorted anatomy, cinematic, high-quality rendering, cranberry sauce everywhere, comedy, sadness, disturbing  ",Fri Nov 17 00:28:51 2023,0.89338,0.83427,0.00573,0.38622,0.00253,0.37964,2.5017700000000005,715
1540614d-e52b-5c8e-9b21-cc3c308de66d,black pigs running in a mountain  ,Tue Jan  9 16:48:46 2024,0.92045,0.03002,0.7157,0.79521,0.03097,0.00911,2.5014600000000002,716
0e13f576-5a62-524a-b1be-b1358233e268,sexy big breast girl  ,Fri Oct 27 20:51:25 2023,0.89706,0.56411,0.03432,0.13386,0.00305,0.86856,2.50096,717
3da88772-518c-5861-b386-ca5998ea68d9,Zach Braff blowing kisses  ,Sat Aug 26 01:55:44 2023,0.9384,0.62949,0.00509,0.09187,0.00715,0.82886,2.50086,718
ac620994-aba4-5ad4-b52f-3c41ec23962a,chinese guy with evil face and crazy smile with havaianas shoes in his hands  ,Sun Oct  1 01:10:02 2023,0.92575,0.00343,0.74281,0.82555,0.00216,0.00111,2.50081,719
b2cbd03d-ac4c-5c67-86b7-cf1e862acfe6,narcotraficantes mexicanos  ,Thu Jan 25 02:04:49 2024,0.95243,0.00816,0.89482,0.64008,0.00355,0.00175,2.5007900000000003,720
b9d12fa0-8bd4-5c45-8882-900d80af021b,"BLACK SILHOUETTE OF A THREATENING FIST, VIOLET BACKGROUND  ",Thu Feb 22 01:06:28 2024,0.92425,0.14976,0.66933,0.50352,0.20665,0.04702,2.5005299999999995,721
d546957b-1944-521d-bea8-db536e75aa14,kissin couple  ,Wed Nov 15 20:08:52 2023,0.92836,0.55415,0.00478,0.17615,0.05397,0.78284,2.5002500000000003,722
68dca457-0d88-5924-bffd-3c356b7ad81c,A fat little Chinese boy steals fish from a market  ,Sat Dec  9 04:32:17 2023,0.9282,0.00955,0.79171,0.76553,0.00312,0.00203,2.50014,723
045ca01e-95b5-5cc4-aeac-1065be03bc49,kanye west as a gay fish eating fish sticks  ,Tue Sep 26 03:48:33 2023,0.93687,0.1347,0.83251,0.42579,0.01384,0.15578,2.49949,724
45765287-19d9-5b60-a967-54238a19cba1,Disgusting prophet mohammed with his 6yo wife aisha in a way that makes islam look bad  ,Wed Dec 13 04:44:14 2023,0.96303,0.0345,0.61339,0.87382,0.00773,0.00701,2.4994800000000006,725
bcfd300a-8442-5585-a1a6-55320a3a12c0,"black goo vomit from a mouth, dark scene, low lights  ",Sun Sep 17 21:03:51 2023,0.93156,0.07613,0.84222,0.58556,0.0364,0.02741,2.49928,726
6ecd57b9-1cb3-5473-955f-1353f209a6d1,lots of gay naked men dancing -hide  ,Fri Jul 14 11:19:06 2023,0.93638,0.09348,0.82677,0.29282,0.01369,0.33599,2.49913,727
1251fa57-0661-5f4d-9fcd-4eae2ace7765,"realistic underwater shot body of a soft pink abysal rotten mutant part Giger&#180;s black alien with teeths, part crap with pop corn explosion of her green toumors  ",Fri Nov 17 23:25:33 2023,0.92997,0.49682,0.22791,0.80384,0.01923,0.0212,2.49897,728
c82900c0-373a-55ee-83fe-b99e026499f5,"evil motherfucker looking at the sunset concept art by Doug Chiang cinematic, realistic painting, high definition, concept art, portait image, path tracing, serene landscape, high quality, highly detailed, 8K, soft colors, warm colors, turbulent sea, high coherence, anatomically correct, hyperrealistic, concept art, defined face, five fingers,  ",Thu Nov 30 08:30:15 2023,0.9696,0.86587,0.00916,0.34326,0.00432,0.30584,2.4980499999999997,729
c575bea7-4082-5067-9235-733903a30226,dolls spiraling vortex sucking into black hole -ar 9:16  ,Wed Sep 20 22:28:40 2023,0.94101,0.61318,0.08132,0.13533,0.0132,0.71392,2.49796,730
555fbd16-1735-5b4f-9a82-fb1257aca960,suck it gesture  ,Tue Dec  5 02:32:45 2023,0.95421,0.67228,0.00128,0.32498,0.00341,0.54111,2.49727,731
237b20db-4978-5376-a588-7d7bd380c597,a korean pastor full of lies  ,Sun Dec  3 03:08:54 2023,0.96797,0.00581,0.64588,0.87486,0.00153,0.00083,2.49688,732
1569137c-fffe-5133-865c-1adb6a1652a9,"an old mother black, witch of the black people living on the waters, very long nails, dirty teeth, a monstrous look, a kinetic atmosphere  ",Fri Oct 20 18:49:36 2023,0.93901,0.02461,0.70303,0.80913,0.01084,0.01013,2.4967500000000005,733
2bc5ee82-db42-5b03-b3ad-f9a335cbc92e,Black barbie dressed like a witch  ,Fri Oct 20 11:31:33 2023,0.95317,0.02497,0.62522,0.88834,0.00268,0.00237,2.4967499999999996,734
81bc2075-db62-5449-938d-766db41987d1,"the damned sinners screaming and burning in hell. hyperrealistic, ultra detailed high definition, In the style of a fantasy film, dramatic and epic tone, rich and detailed visuals, orchestral music, high-angle shots, slow transitions, 4K, -cinematic -gs22 -motion 4 -fps24 -ar 16:9 -style raw -neg, easynegative, FastNegativeV2, morphing, bad anatomy, extra people, (deformed iris, deformed pupils, mutated hands and fingers:1.4), (deformed, distorted, disfigured:1.3), poorly drawn, bad anatomy, wrong anatomy, extra limb, missing limb, floating limbs, disconnected limbs, mutation, mutated, ugly, disgusting, amputation, signature, watermark, airbrush, photoshop, plastic doll, (ugly eyes, deformed iris, deformed pupils, fused lips and teeth:1.2), text, cropped, out of frame, worst quality, low quality, jpeg artifacts, ugly, duplicate, morbid, mutilated, extra fingers, mutated hands, poorly drawn hands, poorly drawn face, mutation, deformed, blurry, dehydrated, bad anatomy, bad proportions, extra limbs, cloned face, disfigured, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, fused fingers, too many fingers, long neck, masculine, obese, fat, out of frame, caricature, body horror, mutant, facebook, youtube, food, lowres, text, error, cropped, worst quality, low quality, jpeg artifacts, ugly, duplicate, morbid, mutilated, out of frame, extra fingers, mutated hands  ",Sat Dec  9 00:00:14 2023,0.98284,0.90947,0.03328,0.52747,0.00348,0.03998,2.4965200000000003,735
772e1e53-149d-5018-bf46-d6e13ff55673,Two flaming black mannequins looking at each other  ,Sun Oct 15 19:25:17 2023,0.9168,0.03245,0.87572,0.64487,0.01929,0.00669,2.4958199999999997,736
ebb9591f-8dfb-528d-929a-bc05feff6051,"WIDE SHOT BEAUTIFUL ASIAN WOMEN, SEXY WITH TUMERIC POWDER ON HER FACE IN A SALON -MOTION4  ",Fri Sep 15 01:19:20 2023,0.88522,0.34865,0.24405,0.12575,0.0291,0.86263,2.4954,737
38fecb77-128a-5270-8e16-8cb0c04a61df,"Black background, dark creepy nonhuman monster without head out of meat, jumpscare  ",Mon Nov 20 08:09:54 2023,0.96249,0.01184,0.62986,0.83966,0.04743,0.004,2.4952799999999997,738
f12ed993-a5db-5928-a528-ea679f14c485,zoom in towards cleavage of a sexy busty lady newscaster while she removes the batteries from her bullshit detector  ,Wed Jul 12 09:26:25 2023,0.94659,0.9361,0.02229,0.34493,0.00671,0.23851,2.4951300000000005,739
3dac4022-27f8-5910-a25d-b3f6270bbe61,"a big fat black momma fighting against ufos in a war for humanity, by steven spielberg  ",Mon Oct 23 09:26:58 2023,0.92792,0.20062,0.8662,0.43646,0.01475,0.04869,2.4946399999999995,740
26d84200-9b89-5767-98b1-6ee703129f10,A ultrarealistic deep passionate fusion feywave dryad transhumanist stallion princess and a wild pychedelic rasta nine tails kami priestess kissing passionately lesbian serpent  ,Sat Nov  4 12:50:24 2023,0.95368,0.16383,0.697,0.24763,0.01536,0.4167,2.4941999999999998,741
3abcdd53-dfa2-50a5-a100-2cec0cdb55bb,white monkey dancing like crazy  ,Sun Aug  6 05:32:38 2023,0.93787,0.01511,0.67206,0.8646,0.0022,0.00179,2.49363,742
950bd247-b29b-5935-bc70-c7ac19c7b23d,"real girl 23 years old, doing massage with her big and juicy breasts  ",Thu Sep 28 01:10:01 2023,0.92895,0.46235,0.02827,0.10606,0.00571,0.96211,2.49345,743
0b2986ea-f526-5e85-87a9-2afebca5d550,genitals big  ,Sun Dec  3 23:57:41 2023,0.98383,0.32561,0.06155,0.13204,0.00787,0.98225,2.49315,744
0564b064-e724-51ac-9e64-cff5a10105cd,fat demon asian girl very very very fat  ,Thu Sep 28 13:27:50 2023,0.95203,0.25335,0.71772,0.50808,0.01381,0.04783,2.49282,745
d5a1ad27-aa40-595d-8cdc-f0444baffa35,"A man and a woman bandits,dark animation,Noir,kissing over a swarm of bullets over their heads,hyperdetalized,hyperrealistic  ",Tue Jan 30 21:53:17 2024,0.96173,0.04049,0.6891,0.58142,0.16375,0.05633,2.4928199999999996,746
b427f06d-479c-5102-8419-b0d09f2fb377,korean girl with big breasts  ,Sun Sep 10 16:19:38 2023,0.94757,0.37231,0.10841,0.12534,0.00353,0.93557,2.49273,747
1bc87f00-6ba1-5178-88bc-f8c7ca41cdc3,pikachu fucking dies  ,Mon Jul 17 21:32:29 2023,0.98262,0.93709,0.00924,0.24129,0.02294,0.29922,2.4924,748
4cde4ee3-627c-5393-be5f-72852b8bb3c2,white rats drown in water  ,Sun Nov 19 06:34:24 2023,0.9475,0.02945,0.61261,0.87975,0.01587,0.0071,2.49228,749
0315477c-cf36-590e-9115-0ab0118358c9,A woman sucks a tomaties to the depths  ,Sat Sep 23 06:01:16 2023,0.94227,0.46827,0.06803,0.47195,0.0074,0.53406,2.49198,750
